Chromosome	Ensembl ID	Gene Symbol	Strand
15	ENSMUSG00000022425	Enpp2	-1
15	ENSMUSG00000037343	Taf2	-1
15	ENSMUSG00000022422	Dscc1	-1
15	ENSMUSG00000053749	Gm9920	-1
15	ENSMUSG00000022419	Deptor	1
15	ENSMUSG00000022371	Col14a1	1
15	ENSMUSG00000022370	Mrpl13	-1
15	ENSMUSG00000022369	Mtbp	1
15	ENSMUSG00000060429	Sntb1	-1
15	ENSMUSG00000022367	Has2	-1
15	ENSMUSG00000086541	Has2os	1
15	ENSMUSG00000094730	Gm26178	-1
15	ENSMUSG00000022366	Slc22a22	-1
15	ENSMUSG00000071757	Zhx2	1
15	ENSMUSG00000047807	9330154K18Rik	-1
15	ENSMUSG00000022365	Derl1	-1
15	ENSMUSG00000022364	Tbc1d31	1
15	ENSMUSG00000051225	Fam83a	1
15	ENSMUSG00000101892	9130401M01Rik	-1
15	ENSMUSG00000022362	Gm29394	-1
15	ENSMUSG00000064597	Gm22299	-1
15	ENSMUSG00000022361	Zhx1	-1
15	ENSMUSG00000022360	Atad2	-1
15	ENSMUSG00000022359	Wdyhv1	1
15	ENSMUSG00000080461	Gm22488	1
15	ENSMUSG00000022358	Fbxo32	-1
15	ENSMUSG00000086801	Gm15943	1
15	ENSMUSG00000022357	Klhl38	-1
15	ENSMUSG00000055114	Anxa13	-1
15	ENSMUSG00000037119	Fam91a1	1
15	ENSMUSG00000037106	Fer1l6	1
15	ENSMUSG00000093677	Gm20712	-1
15	ENSMUSG00000062373	Tmem65	-1
15	ENSMUSG00000065049	Gm24041	-1
15	ENSMUSG00000061490	Ube2d4	-1
15	ENSMUSG00000037085	Trmt12	1
15	ENSMUSG00000037075	Rnf139	1
15	ENSMUSG00000050891	Tatdn1	-1
15	ENSMUSG00000022354	Ndufb9	1
15	ENSMUSG00000022353	Mtss1	-1
15	ENSMUSG00000025922	Gm5045	1
15	ENSMUSG00000098528	Zfp572	1
15	ENSMUSG00000022351	Sqle	1
15	ENSMUSG00000022350	Washc5	-1
15	ENSMUSG00000059586	Nsmce2	1
15	ENSMUSG00000032501	Trib1	1
15	ENSMUSG00000093849	Gm7083	1
15	ENSMUSG00000071750	Gm7713	-1
15	ENSMUSG00000071749	4933412E24Rik	-1
15	ENSMUSG00000072568	Fam84b	-1
15	ENSMUSG00000097493	9930014A18Rik	1
15	ENSMUSG00000022346	Myc	1
15	ENSMUSG00000097039	Pvt1	1
15	ENSMUSG00000098595	Gm27957	1
15	ENSMUSG00000101167	H2afy3	-1
15	ENSMUSG00000106988	Tsg101-ps	1
15	ENSMUSG00000095812	Gm5473	1
15	ENSMUSG00000079025	Gsdmc	-1
15	ENSMUSG00000056293	Gsdmc2	-1
15	ENSMUSG00000055827	Gsdmc3	-1
15	ENSMUSG00000093867	Gsdmcl2	1
15	ENSMUSG00000055748	Gsdmc4	-1
15	ENSMUSG00000022378	Fam49b	-1
15	ENSMUSG00000022377	Asap1	-1
15	ENSMUSG00000093695	Gm20717	1
15	ENSMUSG00000022376	Adcy8	-1
15	ENSMUSG00000094296	Gm21798	1
15	ENSMUSG00000015002	Efr3a	1
15	ENSMUSG00000015001	Oc90	-1
15	ENSMUSG00000072511	Hhla1	-1
15	ENSMUSG00000056258	Kcnq3	-1
15	ENSMUSG00000099013	Gm27153	1
15	ENSMUSG00000099054	Gm27242	1
15	ENSMUSG00000022375	Lrrc6	-1
15	ENSMUSG00000036944	Tmem71	-1
15	ENSMUSG00000072501	Phf20l1	1
15	ENSMUSG00000053469	Tg	1
15	ENSMUSG00000022372	Sla	-1
15	ENSMUSG00000005124	Wisp1	1
15	ENSMUSG00000005125	Ndrg1	-1
15	ENSMUSG00000091479	Gm17035	1
15	ENSMUSG00000091412	Gm2895	1
15	ENSMUSG00000013846	St3gal1	-1
15	ENSMUSG00000102069	1700012I11Rik	1
15	ENSMUSG00000022335	Zfat	-1
15	ENSMUSG00000068397	Gm10240	1
15	ENSMUSG00000104324	Gm37320	-1
15	ENSMUSG00000096967	Gm26621	-1
15	ENSMUSG00000104116	Gm37296	-1
15	ENSMUSG00000069996	Gm7125	1
15	ENSMUSG00000022332	Khdrbs3	1
15	ENSMUSG00000036800	Fam135b	-1
15	ENSMUSG00000079022	Col22a1	-1
15	ENSMUSG00000047921	Trappc9	-1
15	ENSMUSG00000106847	Peg13	-1
15	ENSMUSG00000096173	Gm3150	1
15	ENSMUSG00000068391	Chrac1	1
15	ENSMUSG00000036698	Ago2	-1
15	ENSMUSG00000022607	Ptk2	-1
15	ENSMUSG00000036661	Dennd3	1
15	ENSMUSG00000079020	Slc45a4	-1
15	ENSMUSG00000099958	1700010B13Rik	1
15	ENSMUSG00000045281	Gpr20	-1
15	ENSMUSG00000059895	Ptp4a3	1
15	ENSMUSG00000072487	Mroh5	-1
15	ENSMUSG00000083380	Gm3244	-1
15	ENSMUSG00000086361	Gm6569	1
15	ENSMUSG00000075609	Gm7935	-1
15	ENSMUSG00000082585	Gm15387	-1
15	ENSMUSG00000034730	Adgrb1	1
15	ENSMUSG00000022603	Mroh4	-1
15	ENSMUSG00000022602	Arc	-1
15	ENSMUSG00000046380	Jrk	-1
15	ENSMUSG00000044276	4933427E11Rik	1
15	ENSMUSG00000022598	Psca	1
15	ENSMUSG00000056665	Them6	1
15	ENSMUSG00000022596	Slurp1	-1
15	ENSMUSG00000022595	Lypd2	-1
15	ENSMUSG00000075605	Slurp2	-1
15	ENSMUSG00000022594	Lynx1	-1
15	ENSMUSG00000034634	Ly6d	-1
15	ENSMUSG00000101026	D730001G18Rik	-1
15	ENSMUSG00000091709	Gm17189	1
15	ENSMUSG00000044678	Ly6k	-1
15	ENSMUSG00000068349	Gml	-1
15	ENSMUSG00000068600	Gml2	1
15	ENSMUSG00000075604	Cyp11b1	-1
15	ENSMUSG00000063522	2010109I03Rik	-1
15	ENSMUSG00000100880	Gm6610	1
15	ENSMUSG00000022587	Ly6e	1
15	ENSMUSG00000022586	Ly6i	-1
15	ENSMUSG00000101132	Gm8000	-1
15	ENSMUSG00000075602	Ly6a	-1
15	ENSMUSG00000100287	Gm28068	1
15	ENSMUSG00000079018	Ly6c1	-1
15	ENSMUSG00000099452	Gm28502	-1
15	ENSMUSG00000022584	Ly6c2	-1
15	ENSMUSG00000102051	I830127L07Rik	-1
15	ENSMUSG00000022582	Ly6g	1
15	ENSMUSG00000047728	BC025446	1
15	ENSMUSG00000068348	Gm10238	-1
15	ENSMUSG00000022583	Ly6f	1
15	ENSMUSG00000053168	9030619P08Rik	-1
15	ENSMUSG00000093626	Ly6l	1
15	ENSMUSG00000022577	Ly6h	-1
15	ENSMUSG00000047003	Zfp41	1
15	ENSMUSG00000099034	2810039B14Rik	1
15	ENSMUSG00000000934	Top1mt	-1
15	ENSMUSG00000085523	Gm15945	1
15	ENSMUSG00000022580	Rhpn1	1
15	ENSMUSG00000075600	Zc3h3	-1
15	ENSMUSG00000098203	Gm9568	-1
15	ENSMUSG00000022575	Gsdmd	1
15	ENSMUSG00000098678	Mroh6	-1
15	ENSMUSG00000022574	Naprt	-1
15	ENSMUSG00000055762	Eef1d	-1
15	ENSMUSG00000103906	Tigd5	1
15	ENSMUSG00000022571	Pycrl	-1
15	ENSMUSG00000022570	Tsta3	-1
15	ENSMUSG00000050846	Zfp623	1
15	ENSMUSG00000034429	Zfp707	1
15	ENSMUSG00000098176	Ccdc166	-1
15	ENSMUSG00000063704	Mapk15	1
15	ENSMUSG00000046761	Fam83h	-1
15	ENSMUSG00000102018	K230010J24Rik	1
15	ENSMUSG00000022568	Scrib	-1
15	ENSMUSG00000002524	Puf60	-1
15	ENSMUSG00000075590	Nrbp2	-1
15	ENSMUSG00000044361	BC024139	-1
15	ENSMUSG00000022565	Plec	-1
15	ENSMUSG00000063268	Parp10	-1
15	ENSMUSG00000022564	Grina	1
15	ENSMUSG00000092920	Mirt2	-1
15	ENSMUSG00000049653	Spatc1	1
15	ENSMUSG00000071724	Smpd5	1
15	ENSMUSG00000022562	Oplah	-1
15	ENSMUSG00000034259	Exosc4	1
15	ENSMUSG00000022561	Gpaa1	1
15	ENSMUSG00000063875	Rps6-ps1	1
15	ENSMUSG00000022551	Cyc1	1
15	ENSMUSG00000022552	Sharpin	-1
15	ENSMUSG00000022553	Maf1	1
15	ENSMUSG00000109179	Gm35339	1
15	ENSMUSG00000022554	Hgh1	1
15	ENSMUSG00000022558	Mroh1	1
15	ENSMUSG00000022557	Bop1	-1
15	ENSMUSG00000034161	Scx	1
15	ENSMUSG00000022556	Hsf1	1
15	ENSMUSG00000022555	Dgat1	-1
15	ENSMUSG00000048385	Scrt1	-1
15	ENSMUSG00000022559	Fbxl6	-1
15	ENSMUSG00000022560	Slc52a2	1
15	ENSMUSG00000022550	Adck5	1
15	ENSMUSG00000034022	Cpsf1	-1
15	ENSMUSG00000063354	Slc39a4	-1
15	ENSMUSG00000059323	Tonsl	-1
15	ENSMUSG00000053929	Cyhr1	-1
15	ENSMUSG00000004187	Kifc2	1
15	ENSMUSG00000033837	Foxh1	-1
15	ENSMUSG00000033819	Ppp1r16a	1
15	ENSMUSG00000022546	Gpt	1
15	ENSMUSG00000019080	Mfsd3	1
15	ENSMUSG00000033762	Recql4	-1
15	ENSMUSG00000033728	Lrrc14	1
15	ENSMUSG00000033707	Lrrc24	-1
15	ENSMUSG00000033697	Arhgap39	-1
15	ENSMUSG00000090429	Gm17271	1
15	ENSMUSG00000022526	Zfp251	-1
15	ENSMUSG00000033669	Zfp7	1
15	ENSMUSG00000055041	Commd5	1
15	ENSMUSG00000003970	Rpl8	1
15	ENSMUSG00000054967	Zfp647	-1
15	ENSMUSG00000063236	1110038F14Rik	1
15	ENSMUSG00000018893	Mb	-1
15	ENSMUSG00000033576	Apol6	1
15	ENSMUSG00000095245	Gm24753	1
15	ENSMUSG00000033565	Rbfox2	-1
15	ENSMUSG00000097267	1700109K24Rik	1
15	ENSMUSG00000089242	Gm24056	-1
15	ENSMUSG00000010601	Apol7a	-1
15	ENSMUSG00000057346	Apol9a	-1
15	ENSMUSG00000086467	4930571N24Rik	1
15	ENSMUSG00000082233	Gm6506	-1
15	ENSMUSG00000050982	Apol10a	1
15	ENSMUSG00000044309	Apol7c	-1
15	ENSMUSG00000050014	Apol10b	-1
15	ENSMUSG00000091694	Apol11b	-1
15	ENSMUSG00000068246	Apol9b	1
15	ENSMUSG00000056656	Apol8	-1
15	ENSMUSG00000022443	Myh9	-1
15	ENSMUSG00000084497	Gm22107	-1
15	ENSMUSG00000005354	Txn2	-1
15	ENSMUSG00000016552	Foxred2	-1
15	ENSMUSG00000016554	Eif3d	-1
15	ENSMUSG00000097057	Gm17638	1
15	ENSMUSG00000019146	Cacng2	-1
15	ENSMUSG00000092375	A730060N03Rik	1
15	ENSMUSG00000016637	Ift27	-1
15	ENSMUSG00000005716	Pvalb	-1
15	ENSMUSG00000071714	Csf2rb2	-1
15	ENSMUSG00000071713	Csf2rb	1
15	ENSMUSG00000062154	Tex33	-1
15	ENSMUSG00000044986	Tst	-1
15	ENSMUSG00000071711	Mpst	1
15	ENSMUSG00000033287	Kctd17	1
15	ENSMUSG00000016942	Tmprss6	-1
15	ENSMUSG00000022440	C1qtnf6	-1
15	ENSMUSG00000044933	Sstr3	-1
15	ENSMUSG00000068226	Gm6723	-1
15	ENSMUSG00000033220	Rac2	-1
15	ENSMUSG00000018008	Cyth4	1
15	ENSMUSG00000043460	Elfn2	-1
15	ENSMUSG00000018169	Mfng	-1
15	ENSMUSG00000033170	Card10	-1
15	ENSMUSG00000049521	Cdc42ep1	1
15	ENSMUSG00000043501	Lgals2	-1
15	ENSMUSG00000097085	Gm26634	-1
15	ENSMUSG00000033128	Gga1	1
15	ENSMUSG00000022436	Sh3bp1	1
15	ENSMUSG00000084864	1700027A07Rik	-1
15	ENSMUSG00000068220	Lgals1	1
15	ENSMUSG00000033099	Nol12	1
15	ENSMUSG00000033088	Triobp	1
15	ENSMUSG00000096210	H1f0	1
15	ENSMUSG00000006378	Gcat	1
15	ENSMUSG00000114755	Galr3	1
15	ENSMUSG00000033055	Ankrd54	-1
15	ENSMUSG00000033047	Eif3l	1
15	ENSMUSG00000033039	Micall1	1
15	ENSMUSG00000033029	1700088E04Rik	-1
15	ENSMUSG00000033020	Polr2f	1
15	ENSMUSG00000033006	Sox10	-1
15	ENSMUSG00000075555	Gm10863	1
15	ENSMUSG00000068206	Pick1	1
15	ENSMUSG00000032988	Slc16a8	-1
15	ENSMUSG00000018126	Baiap2l2	-1
15	ENSMUSG00000042632	Pla2g6	-1
15	ENSMUSG00000092494	Gm20420	1
15	ENSMUSG00000042622	Maff	1
15	ENSMUSG00000009035	Tmem184b	-1
15	ENSMUSG00000022433	Csnk1e	-1
15	ENSMUSG00000085802	Gm16059	1
15	ENSMUSG00000044216	Kcnj4	-1
15	ENSMUSG00000010830	Kdelr3	1
15	ENSMUSG00000055065	Ddx17	-1
15	ENSMUSG00000022429	Dmc1	-1
15	ENSMUSG00000093223	Gm27903	-1
15	ENSMUSG00000042564	Fam227a	-1
15	ENSMUSG00000022428	Cby1	1
15	ENSMUSG00000022427	Tomm22	1
15	ENSMUSG00000022426	Josd1	-1
15	ENSMUSG00000097128	Gm26884	-1
15	ENSMUSG00000042535	Gtpbp1	1
15	ENSMUSG00000064409	n-R5s40	1
15	ENSMUSG00000042524	Sun2	-1
15	ENSMUSG00000089796	Gm16575	1
15	ENSMUSG00000087543	Gm16576	1
15	ENSMUSG00000022420	Dnal4	-1
15	ENSMUSG00000022421	Nptxr	-1
15	ENSMUSG00000089715	Cbx6	-1
15	ENSMUSG00000009585	Apobec3	1
15	ENSMUSG00000053411	Cbx7	-1
15	ENSMUSG00000000489	Pdgfb	-1
15	ENSMUSG00000060036	Rpl3	-1
15	ENSMUSG00000077734	Snord83b	-1
15	ENSMUSG00000105167	Snord43	-1
15	ENSMUSG00000064884	Gm24204	-1
15	ENSMUSG00000022415	Syngr1	1
15	ENSMUSG00000022414	Tab1	1
15	ENSMUSG00000042428	Mgat3	1
15	ENSMUSG00000022412	Mief1	1
15	ENSMUSG00000042406	Atf4	1
15	ENSMUSG00000051518	Rps19bp1	-1
15	ENSMUSG00000022416	Cacna1i	1
15	ENSMUSG00000050439	Enthd1	-1
15	ENSMUSG00000042351	Grap2	1
15	ENSMUSG00000022408	Fam83f	1
15	ENSMUSG00000047888	Tnrc6b	1
15	ENSMUSG00000022407	Adsl	1
15	ENSMUSG00000058357	Gm6612	1
15	ENSMUSG00000042303	Sgsm3	1
15	ENSMUSG00000042292	Mkl1	-1
15	ENSMUSG00000047938	4930483J18Rik	1
15	ENSMUSG00000050164	Mchr1	1
15	ENSMUSG00000022404	Slc25a17	-1
15	ENSMUSG00000022403	St13	-1
15	ENSMUSG00000022401	Xpnpep3	1
15	ENSMUSG00000091492	Gm17025	-1
15	ENSMUSG00000022400	Rbx1	1
15	ENSMUSG00000091198	Gm5218	-1
15	ENSMUSG00000103520	1110025M09Rik	-1
15	ENSMUSG00000055024	Ep300	1
15	ENSMUSG00000084739	Gm22067	1
15	ENSMUSG00000022394	L3mbtl2	1
15	ENSMUSG00000092325	Gm18284	-1
15	ENSMUSG00000063765	Chadl	-1
15	ENSMUSG00000022391	Rangap1	-1
15	ENSMUSG00000022390	Zc3h7b	1
15	ENSMUSG00000097613	Gm17597	-1
15	ENSMUSG00000022389	Tef	1
15	ENSMUSG00000069439	Gm8444	-1
15	ENSMUSG00000048546	Tob2	-1
15	ENSMUSG00000061360	Phf5a	-1
15	ENSMUSG00000022477	Aco2	1
15	ENSMUSG00000022476	Polr3h	-1
15	ENSMUSG00000042109	Csdc2	1
15	ENSMUSG00000022474	Pmm1	-1
15	ENSMUSG00000061848	Gm5805	1
15	ENSMUSG00000061633	1700029P11Rik	1
15	ENSMUSG00000022471	Xrcc6	1
15	ENSMUSG00000022472	Desi1	-1
15	ENSMUSG00000063480	Snu13	-1
15	ENSMUSG00000068117	Mei1	1
15	ENSMUSG00000068114	Ccdc134	1
15	ENSMUSG00000022463	Srebf2	1
15	ENSMUSG00000096883	Shisa8	-1
15	ENSMUSG00000068105	Tnfrsf13c	-1
15	ENSMUSG00000068101	Cenpm	-1
15	ENSMUSG00000068099	1500009C09Rik	1
15	ENSMUSG00000022456	Sept3	1
15	ENSMUSG00000022455	Wbp2nl	1
15	ENSMUSG00000022453	Naga	-1
15	ENSMUSG00000049687	Fam109b	1
15	ENSMUSG00000022452	Smdt1	1
15	ENSMUSG00000022450	Ndufa6	-1
15	ENSMUSG00000061740	Cyp2d22	-1
15	ENSMUSG00000068085	Cyp2d11	-1
15	ENSMUSG00000094806	Cyp2d10	-1
15	ENSMUSG00000068086	Cyp2d9	1
15	ENSMUSG00000047347	Tdg-ps	1
15	ENSMUSG00000096852	Cyp2d12	1
15	ENSMUSG00000094559	Cyp2d34	-1
15	ENSMUSG00000022445	Cyp2d26	-1
15	ENSMUSG00000041852	Tcf20	-1
15	ENSMUSG00000100199	Gm20324	1
15	ENSMUSG00000100552	Gm29019	-1
15	ENSMUSG00000058099	Nfam1	-1
15	ENSMUSG00000058586	Serhl	1
15	ENSMUSG00000090964	Gm17206	-1
15	ENSMUSG00000018040	Rrp7a	-1
15	ENSMUSG00000041815	Poldip3	-1
15	ENSMUSG00000065176	Rnu12	1
15	ENSMUSG00000018042	Cyb5r3	-1
15	ENSMUSG00000047878	A4galt	-1
15	ENSMUSG00000054277	Arfgap3	-1
15	ENSMUSG00000075511	1700001L05Rik	-1
15	ENSMUSG00000016664	Pacsin2	-1
15	ENSMUSG00000049414	Gm5417	-1
15	ENSMUSG00000022442	Ttll1	-1
15	ENSMUSG00000016758	Bik	1
15	ENSMUSG00000048755	Mcat	-1
15	ENSMUSG00000041736	Tspo	1
15	ENSMUSG00000016757	Ttll12	-1
15	ENSMUSG00000016763	Scube1	-1
15	ENSMUSG00000041708	Mpped1	1
15	ENSMUSG00000022441	Efcab6	-1
15	ENSMUSG00000081925	Rpl31-ps22	1
15	ENSMUSG00000018865	Sult4a1	-1
15	ENSMUSG00000041653	Pnpla3	1
15	ENSMUSG00000098882	Mir6392	1
15	ENSMUSG00000022437	Samm50	1
15	ENSMUSG00000022438	Parvb	1
15	ENSMUSG00000022439	Parvg	1
15	ENSMUSG00000062760	1810041L15Rik	-1
15	ENSMUSG00000036106	Prr5	1
15	ENSMUSG00000078954	Arhgap8	1
15	ENSMUSG00000016624	Phf21b	-1
15	ENSMUSG00000097954	Gm4217	1
15	ENSMUSG00000100967	Gm29666	-1
15	ENSMUSG00000016619	Nup50	1
15	ENSMUSG00000036046	5031439G07Rik	-1
15	ENSMUSG00000022435	Upk3a	1
15	ENSMUSG00000022434	Fam118a	1
15	ENSMUSG00000022432	Smc1b	-1
15	ENSMUSG00000078289	Gm10923	1
15	ENSMUSG00000022431	Ribc2	1
15	ENSMUSG00000006369	Fbln1	1
15	ENSMUSG00000016541	Atxn10	1
15	ENSMUSG00000064764	Gm23517	-1
15	ENSMUSG00000096607	7530416G11Rik	-1
15	ENSMUSG00000063548	Gm4825	1
15	ENSMUSG00000022382	Wnt7b	-1
15	ENSMUSG00000097209	AU022754	1
15	ENSMUSG00000065564	Mirlet7b	1
15	ENSMUSG00000022383	Ppara	1
15	ENSMUSG00000064284	Cdpf1	-1
15	ENSMUSG00000052496	Pkdrej	-1
15	ENSMUSG00000035944	Ttc38	1
15	ENSMUSG00000022385	Gtse1	1
15	ENSMUSG00000022386	Trmu	1
15	ENSMUSG00000016028	Celsr1	-1
15	ENSMUSG00000035900	Gramd4	1
15	ENSMUSG00000035891	Cerk	-1
15	ENSMUSG00000088357	Gm24011	1
15	ENSMUSG00000088071	Gm22818	-1
15	ENSMUSG00000051864	Tbc1d22a	1
15	ENSMUSG00000054863	Fam19a5	1
15	ENSMUSG00000022387	Brd1	-1
15	ENSMUSG00000034333	Zbed4	1
15	ENSMUSG00000035845	Alg12	-1
15	ENSMUSG00000023272	Creld2	1
15	ENSMUSG00000093831	Gm23144	1
15	ENSMUSG00000035828	Pim3	1
15	ENSMUSG00000093394	Gm20621	-1
15	ENSMUSG00000022388	Ttll8	-1
15	ENSMUSG00000035805	Mlc1	-1
15	ENSMUSG00000015365	Mov10l1	1
15	ENSMUSG00000064481	Gm23737	1
15	ENSMUSG00000058441	Panx2	1
15	ENSMUSG00000087331	1810021B22Rik	-1
15	ENSMUSG00000015363	Trabd	1
15	ENSMUSG00000035757	Selenoo	1
15	ENSMUSG00000051786	Tubgcp6	-1
15	ENSMUSG00000062906	Hdac10	-1
15	ENSMUSG00000022610	Mapk12	-1
15	ENSMUSG00000053137	Mapk11	-1
15	ENSMUSG00000036606	Plxnb2	-1
15	ENSMUSG00000015377	Dennd6b	-1
15	ENSMUSG00000098663	Mir6958	-1
15	ENSMUSG00000036561	Ppp6r2	1
15	ENSMUSG00000097578	Gm26798	-1
15	ENSMUSG00000036529	Sbf1	-1
15	ENSMUSG00000098442	Mir6959	-1
15	ENSMUSG00000054136	Adm2	1
15	ENSMUSG00000022613	Miox	1
15	ENSMUSG00000022614	Lmf2	-1
15	ENSMUSG00000008690	Ncaph2	1
15	ENSMUSG00000091780	Sco2	-1
15	ENSMUSG00000022615	Tymp	-1
15	ENSMUSG00000047394	Odf3b	-1
15	ENSMUSG00000091680	Klhdc7b	1
15	ENSMUSG00000078938	Syce3	-1
15	ENSMUSG00000078937	Cpt1b	-1
15	ENSMUSG00000022617	Chkb	-1
15	ENSMUSG00000079242	C730034F03Rik	1
15	ENSMUSG00000022619	Mapk8ip2	1
15	ENSMUSG00000022620	Arsa	-1
15	ENSMUSG00000084915	C230037L18Rik	1
15	ENSMUSG00000022623	Shank3	1
15	ENSMUSG00000022622	Acr	1
15	ENSMUSG00000022621	Rabl2	-1
15	ENSMUSG00000063260	Syt10	-1
15	ENSMUSG00000075470	Alg10b	1
15	ENSMUSG00000052560	Cpne8	-1
15	ENSMUSG00000078847	Gm6746	1
15	ENSMUSG00000067870	Rpl31-ps8	-1
15	ENSMUSG00000067869	Tcea1-ps1	1
15	ENSMUSG00000022629	Kif21a	-1
15	ENSMUSG00000055782	Abcd2	-1
15	ENSMUSG00000078932	CN725425	1
15	ENSMUSG00000036298	Slc2a13	-1
15	ENSMUSG00000081771	Gm15381	-1
15	ENSMUSG00000036273	Lrrk2	1
15	ENSMUSG00000083083	Gm15382	1
15	ENSMUSG00000047295	Smgc	1
15	ENSMUSG00000044021	Muc19	1
15	ENSMUSG00000055022	Cntn1	1
15	ENSMUSG00000097068	Gm26760	1
15	ENSMUSG00000036218	Pdzrn4	1
15	ENSMUSG00000109770	Gm30085	1
15	ENSMUSG00000097989	Gm4335	1
15	ENSMUSG00000065911	Gm24447	1
15	ENSMUSG00000036197	Gxylt1	-1
15	ENSMUSG00000022634	Yaf2	-1
15	ENSMUSG00000022635	Zcrb1	-1
15	ENSMUSG00000036167	Pphln1	1
15	ENSMUSG00000036158	Prickle1	-1
15	ENSMUSG00000022449	Adamts20	-1
15	ENSMUSG00000033356	Pus7l	-1
15	ENSMUSG00000059883	Irak4	1
15	ENSMUSG00000022451	Twf1	-1
15	ENSMUSG00000063296	Tmem117	1
15	ENSMUSG00000022454	Nell2	-1
15	ENSMUSG00000045608	Dbx2	-1
15	ENSMUSG00000043329	Gm8849	1
15	ENSMUSG00000097643	A130051J06Rik	-1
15	ENSMUSG00000064210	Ano6	1
15	ENSMUSG00000078648	Gm17546	-1
15	ENSMUSG00000078925	D030018L15Rik	-1
15	ENSMUSG00000097536	2610037D02Rik	-1
15	ENSMUSG00000097619	4833422M21Rik	-1
15	ENSMUSG00000033237	Arid2	1
15	ENSMUSG00000033228	Scaf11	-1
15	ENSMUSG00000023169	Slc38a1	-1
15	ENSMUSG00000064928	Gm22045	1
15	ENSMUSG00000022462	Slc38a2	-1
15	ENSMUSG00000102385	Gm38144	1
15	ENSMUSG00000095638	Gm8888	-1
15	ENSMUSG00000022464	Slc38a4	-1
15	ENSMUSG00000048218	Amigo2	-1
15	ENSMUSG00000044250	Pced1b	1
15	ENSMUSG00000022466	Rpap3	-1
15	ENSMUSG00000022468	Endou	-1
15	ENSMUSG00000022469	Rapgef3	-1
15	ENSMUSG00000087397	Rapgef3os2	1
15	ENSMUSG00000081534	Slc48a1	1
15	ENSMUSG00000022475	Hdac7	-1
15	ENSMUSG00000022479	Vdr	-1
15	ENSMUSG00000052369	Tmem106c	1
15	ENSMUSG00000022483	Col2a1	-1
15	ENSMUSG00000033075	Senp1	-1
15	ENSMUSG00000033065	Pfkm	1
15	ENSMUSG00000097150	Gm26513	1
15	ENSMUSG00000048175	Asb8	-1
15	ENSMUSG00000029875	Ccdc184	1
15	ENSMUSG00000090129	Olfr287	-1
15	ENSMUSG00000059460	Olfr286	-1
15	ENSMUSG00000022987	Zfp641	-1
15	ENSMUSG00000062037	Olfr285	-1
15	ENSMUSG00000051793	Olfr284	-1
15	ENSMUSG00000099353	1700031M16Rik	1
15	ENSMUSG00000063780	Olfr282	1
15	ENSMUSG00000032987	Olfr281	1
15	ENSMUSG00000054036	Olfr279	1
15	ENSMUSG00000022992	Kansl2	-1
15	ENSMUSG00000065336	Snora34	-1
15	ENSMUSG00000065939	Snora2b	-1
15	ENSMUSG00000011960	Ccnt1	-1
15	ENSMUSG00000091050	9330020H09Rik	1
15	ENSMUSG00000022993	4930415O20Rik	1
15	ENSMUSG00000022994	Adcy6	-1
15	ENSMUSG00000100220	Gm29331	1
15	ENSMUSG00000003352	Cacnb3	1
15	ENSMUSG00000003360	Ddx23	-1
15	ENSMUSG00000054855	Rnd1	-1
15	ENSMUSG00000003354	Ccdc65	1
15	ENSMUSG00000003355	Fkbp11	-1
15	ENSMUSG00000051853	Arf3	-1
15	ENSMUSG00000022996	Wnt10b	-1
15	ENSMUSG00000022997	Wnt1	1
15	ENSMUSG00000059213	Ddn	-1
15	ENSMUSG00000097414	B130046B21Rik	1
15	ENSMUSG00000067713	Prkag1	-1
15	ENSMUSG00000048154	Kmt2d	-1
15	ENSMUSG00000023755	Rhebl1	-1
15	ENSMUSG00000023000	Dhh	-1
15	ENSMUSG00000022999	Lmbr1l	-1
15	ENSMUSG00000023004	Tuba1b	-1
15	ENSMUSG00000072235	Tuba1a	-1
15	ENSMUSG00000097587	4930578M01Rik	1
15	ENSMUSG00000064081	Gm8973	1
15	ENSMUSG00000043091	Tuba1c	1
15	ENSMUSG00000023484	Prph	1
15	ENSMUSG00000032783	Troap	1
15	ENSMUSG00000001076	C1ql4	-1
15	ENSMUSG00000038009	Dnajc22	1
15	ENSMUSG00000051934	Spats2	1
15	ENSMUSG00000087991	Gm25057	-1
15	ENSMUSG00000037579	Kcnh3	1
15	ENSMUSG00000037570	Mcrs1	-1
15	ENSMUSG00000100599	1700120C14Rik	1
15	ENSMUSG00000078907	Fam186b	-1
15	ENSMUSG00000023007	Prpf40b	1
15	ENSMUSG00000023008	Fmnl3	-1
15	ENSMUSG00000095635	Gm22951	-1
15	ENSMUSG00000023010	Tmbim6	1
15	ENSMUSG00000023009	Nckap5l	-1
15	ENSMUSG00000089968	Nckap5los	1
15	ENSMUSG00000037525	Bcdin3d	-1
15	ENSMUSG00000023011	Faim2	-1
15	ENSMUSG00000096448	Gm5808	-1
15	ENSMUSG00000023013	Aqp2	1
15	ENSMUSG00000044217	Aqp5	1
15	ENSMUSG00000043144	Aqp6	1
15	ENSMUSG00000023015	Racgap1	-1
15	ENSMUSG00000023017	Asic1	1
15	ENSMUSG00000023018	Smarcd1	1
15	ENSMUSG00000091604	Gm17349	-1
15	ENSMUSG00000089671	Gm16537	-1
15	ENSMUSG00000023019	Gpd1	1
15	ENSMUSG00000023020	Cox14	1
15	ENSMUSG00000023021	Cers5	-1
